"group_date_id","Event_date","Event_group","involvement","IsProtest","preannounced","public_invitation","disruption","violence","symbolic","arrests","location_target","Event_name","headcount","action_freetext","location_freetext","date_preannounced","n_tweets_about_event_day","n_tweets_about_event_day_weighted","n_articles","n_articles_bm","n_articles_after","n_articles_bm_after","source_ind","source_express","source_guardian","source_dstar","source_mirror","source_sun","source_dm","source_metro","source_telegraph","source_times","source_ft","source_itv","source_four","source_bbc","bm_source_ind","bm_source_express","bm_source_guardian","bm_source_dstar","bm_source_mirror","bm_source_sun","bm_source_dm","bm_source_metro","bm_source_telegraph","bm_source_times","bm_source_ft","bm_source_itv","bm_source_four","bm_source_bbc","issue"
"unitetheunion/2019-06-14","2019-06-14","unitetheunion","Organised","Strike","Before event day","No","No","No","No","No","Other","Airport strike","","strike","","2019-06-10",8,1.49436361314904,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"pov"
"GreenpeaceUK/2019-06-15","2019-06-15","GreenpeaceUK","Organised","Protest","After event","No","No","No","No","No","Company site","Climate emergency","","protest","BP petrol stations","2019-06-15",1,0.932878852,2,2,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"env"
"unitetheunion/2019-06-15","2019-06-15","unitetheunion","Organised","Protest","Before event day","Yes","No","No","No","No","Public space","Orgreave justice","","rally","Sheffield","2019-04-09",17,12.652808755203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"pov"
"FocusE15/2019-06-15","2019-06-15","FocusE15","Participated","Protest","Before event day","No","No","No","No","No","Public space","Grenfell march","","march","","2019-06-14",3,2.49083334207535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"pov"
"pcs_union/2019-06-18","2019-06-18","pcs_union","Organised","Strike","On day, before event","No","No","No","No","No","Other","BEIS cleaners strike, living wage","","strike","","2019-06-18",2,1.38335692882538,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,"pov"
"ExtinctionR/2019-06-19","2019-06-19","ExtinctionR","Organised","Protest","Before event day","Yes","Yes","No","No","No","Public space","Clean air day","","swarm","Parkway, Camden","2019-06-17",4,2.75921638305341,3,3,3,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,"env"
"Strike4Youth/2019-06-19","2019-06-19","Strike4Youth","Organised","Protest","Before event day","Yes","No","No","No","No","Unknown","Fridays for Future","","climate strike","","2019-07-02",1,0.626143336296082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"env"
"GreenpeaceUK/2019-06-19","2019-06-19","GreenpeaceUK","Organised","Protest","After event","No","Yes","No","No","No","Company site","BP Shutdown","<5","swim in front of oil rig","North Sea","2019-06-19",4,0.392229967084908,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"env"
"pcs_union/2019-06-19","2019-06-19","pcs_union","Organised","Both","After event","No","No","No","No","No","Public space","ISS strike, oppose workers relying on food banks","","strike, rally","outside Parliament","2019-06-19",8,3.29629989375404,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"pov"
"ExtinctionR/2019-06-20","2019-06-20","ExtinctionR","Organised","Protest","Before event day","No","Yes","No","No","No","Company site","Act now on climate change","","gatecrashing, disrupt, lock on","Petroleum Group dinner at Natural History Museum","2019-06-05",17,6.20862217876821,4,3,4,3,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,"env"
"GreenpeaceUK/2019-06-20","2019-06-20","GreenpeaceUK","Organised","Protest","After event","No","Yes","No","No","No","Political site","Climate emergency","<10","gatecrash, interrupt speech","Mansion House","2019-06-20",5,3.51437973181836,29,28,29,28,2,0,3,1,1,2,0,0,1,2,0,2,1,14,2,0,2,1,1,2,0,0,1,2,0,2,1,14,"env"
"NASUWT/2019-06-20","2019-06-20","NASUWT","Organised","Strike","After event","No","No","No","No","No","Other","Buchanan High School strike, health and safety","","strike","","2019-06-20",2,1.6725480556488,5,4,4,3,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,"pov"
"Strike4Youth/2019-06-21","2019-06-21","Strike4Youth","Organised","Protest","Before event day","Yes","No","No","No","No","Unknown","Empower the future","","climate strike","across the UK","2019-05-25",22,15.3452322558063,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"env"
"NASUWT/2019-06-21","2019-06-21","NASUWT","Organised","Strike","Before event day","No","No","No","No","No","Other","St Edwards School strike, pensions","","strike","","2019-06-17",3,2.51978194713593,2,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"pov"
"pcs_union/2019-06-21","2019-06-21","pcs_union","Organised","Both","After event","No","No","No","No","No","Public space","BEIS cleaners and caterers strike","","strike, rally","MP constituency","2019-06-21",5,1.55198155726066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"pov"
"ExtinctionR/2019-06-22","2019-06-22","ExtinctionR","Organised","Protest","On day, before event","Yes","No","No","No","No","Public space","Climate emergency","","protest","Waltham Forest","2019-06-22",7,1.93921240928844,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"env"
"ExtinctionR/2019-06-24","2019-06-24","ExtinctionR","Organised","Protest","On day, before event","Yes","No","No","No","No","Political site","Act now on climate emergency","","demonstration","Dundee council","2019-06-24",4,0.941001566906913,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"env"
"CNDuk/2019-06-26","2019-06-26","CNDuk","Participated","Protest","On day, before event","Yes","No","No","No","No","Political site","Don't attack Iran","","protest","Downing Street","2019-06-26",2,1.89533686637878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"env"
"friends_earth, TheCCoalition/2019-06-26","2019-06-26","friends_earth, TheCCoalition","Participated, Organised","Protest","Before event day","Yes","No","No","No","No","Public space","The Time is Now","15000","mass lobby","outside Parliament","2019-04-14",34,5.37873214351143,4,4,3,3,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,"env"
"ExtinctionR/2019-06-27","2019-06-27","ExtinctionR","Organised","Protest","Before event day","Yes","No","No","No","No","Entertainment/cultural","Extinction procession","","procession","Glastonbury music festival","2019-06-18",12,3.41598349214451,4,2,2,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"env"
"NASUWT/2019-06-27","2019-06-27","NASUWT","Organised","Strike","Before event day","No","No","No","No","No","Other","Starbank School strike","","strike","","2019-06-26",2,1.64166837930679,8,8,7,7,2,0,1,0,0,3,1,0,0,1,0,0,0,0,2,0,1,0,0,3,1,0,0,1,0,0,0,0,"pov"
"IWGBunion/2019-06-28","2019-06-28","IWGBunion","Organised","Protest","Before event day","Yes","No","No","No","No","Company site","end outsourcing","","demonstration, protest","5 Hertford street","2019-06-24",4,2.49752806127071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"pov"
"ExtinctionR/2019-06-30","2019-06-30","ExtinctionR","Organised","Protest","Before event day","Yes","No","No","Yes","No","Public space","Funeral protest march","","funeral march, street party, protest","Compton Terrace Gardens, Upper Street","2019-06-17",12,1.66648251853379,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"env"
"ExtinctionR/2019-07-02","2019-07-02","ExtinctionR","Organised","Protest","Before event day","Yes","No","No","Yes","No","Company site","Carmens Carbon Procession","","procession, ceremony, performance","Trafalgar square, BP screening of Carmen, sites of five fossil fuel companies","2019-06-21",13,3.54815455774744,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"env"
"NASUWT/2019-07-02","2019-07-02","NASUWT","Organised","Strike","Before event day","No","No","No","No","No","Other","ACE Multi Academy Trust strike, management practices","","strike","","2019-07-01",2,1.74277889728546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"pov"
"NASUWT/2019-07-03","2019-07-03","NASUWT","Organised","Strike","After event","No","No","No","No","No","Other","Starbank School strike","","strike","","2019-07-03",2,1.55704247951508,5,3,1,1,1,1,2,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,"pov"
"ExtinctionR/2019-07-05","2019-07-05","ExtinctionR","Organised","Protest","On day, before event","No","No","No","Yes","No","Other","Solidary with French XR activists","","solidarity protest, embassy protest, reenactment","French embassy","2019-07-05",1,0.936604381,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"env"
"ExtinctionR/2019-07-06","2019-07-06","ExtinctionR","Organised","Protest","Before event day","Yes","Yes","No","Yes","Yes","Other","solidarity with French activists, It's time to wake up, Oppose Barclays investments in fossil fuels","4","protest, flashmob, die in, glued on, locked on","French embassy, shopping district, Plymouth, Barclays","2019-07-03",8,3.27338287097652,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"env"
"We_OwnIt/2019-07-06","2019-07-06","We_OwnIt","Organised","Protest","Before event day","Yes","No","No","No","No","Company site","Oppose water privatisation","","demonstration","Southern water HQ","2019-07-05",23,14.2592921257129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"pov"
"ASLEFunion, EquityUK, NASUWT/2019-07-06","2019-07-06","ASLEFunion, EquityUK, NASUWT","Participated, Participated, Participated","Protest","Before event day","Yes","No","No","No","No","Public space","Pride","","march","London","2019-07-05",6,4.70493921623036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"pov"
"betterthanzero/2019-07-06","2019-07-06","betterthanzero","Organised","Protest","Before event day","Yes","No","No","No","No","Company site","lack support for employees experiencing sexual harassment","","action","'an exploitative employer'","2019-07-05",3,2.02080225944519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"pov"
"CClimateAction/2019-07-07","2019-07-07","CClimateAction","Organised","Protest","Before event day","Yes","No","No","Yes","No","Public space","act on climate emergency","","die in","Bicester Village shopping centre","2019-07-01",6,4.03018763661384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"env"
"GreenpeaceUK/2019-07-08","2019-07-08","GreenpeaceUK","Organised","Protest","After event","No","Yes","No","No","Yes","Company site","Oppose fossil fuel finance","80","blocked entrance","Credit Suisse, UBS","2019-07-08",1,0.804331899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"env"
"NASUWT/2019-07-09","2019-07-09","NASUWT","Organised","Strike","Before event day","No","No","No","No","No","Other","Hasland Hall Community School strike, management practices","","strike","","2019-07-08",3,2.37593138217926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"pov"
"pcs_union/2019-07-09","2019-07-09","pcs_union","Organised","Strike","Before event day","No","No","No","No","No","Other","Interserve strike","","strike","","2019-07-04",8,2.43184468500725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"pov"
"IWGBunion/2019-07-11","2019-07-11","IWGBunion","Organised","Protest","After event","No","No","No","No","Yes","Company site","living wage","","protest","5 Hertford Street","2019-07-11",2,0.979834478348494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"pov"
"ExtinctionR/2019-07-12","2019-07-12","ExtinctionR","Organised","Protest","Before event day","Yes","No","No","No","No","Public space","East London Uprising, the air that we grieve","","march, protest","Bethnal Green","2019-06-18",17,4.10201489511361,4,4,4,4,1,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,2,"env"
"IWGBunion/2019-07-12","2019-07-12","IWGBunion","Organised","Protest","After event","No","No","No","Yes","No","Company site","living wage","","flash mob","5 Hertford Street","2019-07-12",3,1.71751935780048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"pov"
"ExtinctionR/2019-07-13","2019-07-13","ExtinctionR","Organised","Protest","Before event day","Yes","Yes","No","Yes","No","Public space","East London Uprising, Fight fast fashion","","road block, protest, samba drumming, fashion show, parade","East London, high street, Birmingham","2019-07-09",18,4.62399149573435,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"env"
"ExtinctionR/2019-07-14","2019-07-14","ExtinctionR","Organised","Protest","Before event day","Yes","Yes","No","Yes","No","Public space","East London Uprising","","occupation, swarming, performance, march","East London","2019-07-13",17,5.44110208665988,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"env"
"fbunational/2019-07-14","2019-07-14","fbunational","Participated","Protest","After event","No","No","No","Yes","No","Public space","Grenfell","","silent walk","","2019-07-14",1,0.906722247600555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"pov"
"ExtinctionR/2019-07-15","2019-07-15","ExtinctionR","Organised","Protest","Before event day","Yes","Yes","No","No","Yes","Public space","Summer Uprising","","disrupt, blocking vehicles, ","Leeds, Cardiff, London, Bristol, Glasgow","2019-06-22",31,18.5599222642787,22,22,22,22,2,1,1,0,1,4,1,1,2,2,0,0,2,5,2,1,1,0,1,4,1,1,2,2,0,0,2,5,"env"
"pcs_union/2019-07-15","2019-07-15","pcs_union","Organised","Strike","Before event day","No","No","No","No","No","Other","outsourced HMRC cleaners strike","","strike, walkout","","2019-07-04",16,12.4404134455407,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"pov"
"unitetheunion/2019-07-15","2019-07-15","unitetheunion","Organised","Strike","After event","No","No","No","No","No","Other","Lincolnshire health visitors strike","","strike","","2019-07-15",10,2.64930359073335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"pov"
"FocusE15/2019-07-15","2019-07-15","FocusE15","Participated","Protest","After event","No","No","No","No","No","Political site","Housing is a human right","","demonstration","Newham council meeting","2019-07-15",2,1.47319000959396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"pov"
"ExtinctionR/2019-07-16","2019-07-16","ExtinctionR","Organised","Protest","After event","No","Yes","No","No","No","Company site","Summer Uprising","","block entrance","London Conrete in Bow","2019-07-16",4,2.52318176251996,8,6,8,6,0,0,1,0,0,0,0,0,0,3,0,3,0,1,0,0,1,0,0,0,0,0,0,2,0,3,0,0,"env"
"CClimateAction, ExtinctionR/2019-07-17","2019-07-17","CClimateAction, ExtinctionR","Organised, Organised","Protest","Before event day","Yes","Yes","No","No","No","Public space","Summer uprising","","swarming, blockade","London, Cardiff, M32","2019-07-10",13,6.64386493682757,3,3,2,2,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,"env"
"pcs_union/2019-07-17","2019-07-17","pcs_union","Organised","Protest","Before event day","Yes","No","No","No","No","Public space","oppose privatisation","","rally","London","2019-07-04",11,6.56603805783646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"pov"
"ExtinctionR/2019-07-18","2019-07-18","ExtinctionR","Organised","Protest","On day, before event","Yes","Yes","No","No","No","Political site","Tax rebellion, No third runway","","assemble, tax strike, disrupt consultation","outside GLA offices, Heathrow consultation at Wheatsheaf Hall Community Centre","2019-07-18",11,2.80129310671297,2,1,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"env"
"pcs_union/2019-07-18","2019-07-18","pcs_union","Organised","Protest","Before event day","No","No","No","No","No","Political site","outsourced workers protest","","demonstration","BEIS","2019-07-17",4,3.5478630065918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"pov"
"EquityUK/2019-07-18","2019-07-18","EquityUK","Organised","Protest","Before event day","No","No","No","No","No","Court","oppose universal credit minimum income floor","","protest","Royal Courts of Justice","2019-06-19",4,1.98651543250878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"pov"
"Strike4Youth/2019-07-19","2019-07-19","Strike4Youth","Organised","Protest","Before event day","Yes","No","No","No","No","Public space","Fridays for future","","demonstration, climate strike","60 towns and cities across the UK","2019-06-21",19,12.6264445781398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"env"
"CClimateAction/2019-07-19","2019-07-19","CClimateAction","Organised","Protest","After event","No","Yes","No","No","No","Public space","","","block","Westminster bridge","2019-07-19",1,0.8299680352211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"env"
"ExtinctionR/2019-07-19","2019-07-19","ExtinctionR","Organised","Protest","Before event day","Yes","No","No","Yes","No","Company site","Demand media tell the truth about climate crisis, requiem for a dead planet","","march, protest, performance","newspaper offices","2019-06-17",12,7.83330455039772,7,4,5,4,2,0,2,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,"env"
"GMB_union/2019-07-19","2019-07-19","GMB_union","Organised","Protest","After event","No","No","No","No","No","Company site","health and safety at Amazon","","protest","Amazon sites","2019-07-19",1,0.903400421142578,4,4,4,4,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,"pov"
"UVWunion/2019-07-21","2019-07-21","UVWunion","Participated","Protest","After event","No","No","No","No","No","Public space","Tolpuddle Martyrs March","","march","","2019-07-21",1,0.929505348205566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"pov"
"pplsassembly/2019-07-22","2019-07-22","pplsassembly","Organised","Protest","Before event day","Yes","No","No","No","No","Political site","Oppose Boris Johnson as PM","","noisy protest","Downing Street","2019-06-20",37,22.4376886411637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"pov"
"unitetheunion/2019-07-22","2019-07-22","unitetheunion","Organised","Strike","After event","No","No","No","No","No","Public space","Lincolnshire health visitors strike","","march, strike","Boston, Lincolnshire","2019-07-22",3,1.7599278839314,3,1,3,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"pov"
"SOLE_Essex/2019-07-23","2019-07-23","SOLE_Essex","Organised","Protest","Before event day","Yes","No","No","No","No","Public space","Save our libraries","","march","Chelmsford","2019-06-08",22,12.5329732962508,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"pov"
"GreenpeaceUK/2019-07-24","2019-07-24","GreenpeaceUK","Organised","Protest","After event","No","Yes","No","No","No","Political site","stopped Boris Johnson in his tracks, climate emergency","","block pm motorcade","Westminster","2019-07-24",4,0.766274115054969,5,5,5,5,0,0,2,0,0,1,1,0,0,0,0,1,0,0,0,0,2,0,0,1,1,0,0,0,0,1,0,0,"env"
"SistersUncut/2019-07-24","2019-07-24","SistersUncut","Organised","Protest","Before event day","Yes","No","No","No","No","Public space","Oppose Boris Johnson","","protest","Russel Square","2019-07-07",4,3.2967546582222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"pov"
"unitetheunion/2019-07-24","2019-07-24","unitetheunion","Organised","Protest","Before event day","Yes","No","No","No","No","Public space","Oppose no deal","","banner","opposite Parliament","2019-07-22",6,2.75826554751722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"pov"
"ExtinctionR/2019-07-25","2019-07-25","ExtinctionR","Organised","Protest","On day, before event","Yes","No","No","Yes","No","Company site","Demand media tell the truth about climate crisis","","semi-naked protest","The Sun HQ","2019-07-25",8,1.56845887943198,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"env"
"Strike4Youth/2019-07-26","2019-07-26","Strike4Youth","Organised","Protest","Before event day","Yes","No","No","No","No","Unknown","heatwave emergency strike","","strike","Manchester","2019-07-25",1,0.869772851467133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"env"
"reclaimthepower/2019-07-29","2019-07-29","reclaimthepower","Organised","Protest","Before event day","Yes","Yes","No","No","No","Other","stop racist deportations, stop racist deportations","","occupation, blockade, mass demo","Hallmark Coach, Home office","2019-07-27",18,8.30785200030782,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"env"
"reclaimthepower/2019-07-30","2019-07-30","reclaimthepower","Organised","Protest","After event","No","Yes","No","No","No","Company site","No new gas infrastructure","","block entrance","Drax building, SSE","2019-07-30",12,3.56012886033678,2,2,2,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,"env"
"CClimateAction, ExtinctionR/2019-08-01","2019-08-01","CClimateAction, ExtinctionR","Participated, Participated","Protest","Before event day","Yes","No","No","No","No","Public space"," Afrikan Emancipation Day Reparations March","","march","Brixton","2019-07-24",13,10.1286794344539,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"env"
"unitetheunion/2019-08-01","2019-08-01","unitetheunion","Organised","Protest","Before event day","Yes","No","No","No","No","Public space","Stop universal credit","","protest","countrywide","2019-04-25",46,18.8842875496604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"pov"
"TridentPlough/2019-08-06","2019-08-06","TridentPlough","Organised","Protest","After event","No","No","No","No","No","Company site","Ban nuclear","","protest","Lockheed Martin HQ","2019-08-06",3,1.28323601186276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"env"
"ExtinctionR/2019-08-08","2019-08-08","ExtinctionR","Organised","Protest","Before event day","Yes","No","No","No","No","Company site","Gail Bradbrook speech at protest","","peaceful, protest","front gates Cuadrilla's site, Preston New Road","2019-07-31",5,2.23844583891332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"env"
"ExtinctionR/2019-08-09","2019-08-09","ExtinctionR","Organised","Protest","Before event day","Yes","Yes","No","No","No","Public space","oppose Silvertown Tunnel","","swarm","A102, London","2019-08-06",5,1.99227927231686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"env"
"TridentPlough/2019-08-09","2019-08-09","TridentPlough","Organised","Protest","After event","No","No","No","Yes","No","Entertainment/cultural","ban nuclear","","die in","British museum","2019-08-09",1,0.888141810894012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"env"
"ExtinctionR/2019-08-10","2019-08-10","ExtinctionR","Organised","Protest","Before event day","Yes","Yes","No","No","No","Public space","","","swarm","John Lewis, Sloane Square","2019-08-07",4,1.72689099634395,2,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"env"
"pcs_union/2019-08-12","2019-08-12","pcs_union","Organised","Strike","Before event day","No","No","No","No","No","Other","HMRC outsourced workers strike","","strike","","2019-08-09",3,2.51155304908752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"pov"
"ExtinctionR/2019-08-13","2019-08-13","ExtinctionR","Organised","Protest","Before event day","Yes","No","No","Yes","No","Public space","Remember those lost in struggle for climate justice","","vigil","Parliament square","2019-08-06",5,0.443670336058958,2,2,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,"env"
"We_OwnIt/2019-08-14","2019-08-14","We_OwnIt","Organised","Protest","On day, before event","Yes","No","No","No","No","Public space","Oppose rail rip off, public ownership of rail","","protest","rail stations","2019-08-14",9,5.44139421850928,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"pov"
"ExtinctionR/2019-08-17","2019-08-17","ExtinctionR","Organised","Protest","Before event day","Yes","No","No","Yes","No","Public space","South east London uprising, Towards the Common procession, Oppose toxic air","","procession, march, funeral dress code, protest","Greenwich, Bath","2019-08-09",12,3.89483967363739,3,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"env"
"unitetheunion/2019-08-17","2019-08-17","unitetheunion","Organised","Both","Before event day","No","No","No","No","No","Public space","Lincolnshire health visitors strike","","strike, rally","","2019-08-16",3,1.5614106882829,3,3,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,"pov"
"ExtinctionR/2019-08-18","2019-08-18","ExtinctionR","Organised","Protest","Before event day","Yes","No","No","Yes","No","Public space","South east London uprising, New Black Death procession","","oil covered animal props, procession","Blackheath common","2019-08-15",10,2.41441621599419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"env"
